1, 9.6007, -4.3872, 22.4975, 96.3243, 47.1878, -49.6365, 28
2, -9.6135, -6.6397, 21.8842, 105.5452, 53.0318, 42.6227, 28
3, 13.6374, -10.8147, 25.3362, 134.1366, -8.3556, -4.6697, 28
4, -10.5132, -14.0717, 24.9035, 56.6141, 6.8241, 10.5339, 28
5, 13.0280, -11.5663, 32.2523, -85.6051, 50.5599, 46.8802, 28
6, -10.7402, -14.4134, 34.1981, -4.9505, 81.7925, -5.2901, 28
7, 1.2001, -17.6639, 36.8223, -77.1718, -75.2926, -8.0502, 28
1, 9.5981, -4.3853, 22.5026, 96.3246, 47.1641, -49.6416, 55
2, -9.6185, -6.6461, 21.8854, 105.5315, 53.0277, 42.6018, 55
3, 13.6371, -10.8114, 25.3398, 134.1528, -8.3610, -4.6868, 55
4, -10.5210, -14.0798, 24.9031, 56.6248, 6.8271, 10.5360, 55
5, 13.0307, -11.5690, 32.2536, -85.6005, 50.5729, 46.8814, 55
6, -10.7408, -14.4317, 34.1968, -4.8092, 81.8165, -5.1897, 55
7, 1.2133, -17.6731, 36.8232, -77.0730, -75.2952, -8.1381, 55
1, 9.5940, -4.3744, 22.5120, 96.3381, 47.1453, -49.6219, 105
2, -9.6273, -6.6459, 21.8871, 105.5656, 53.0515, 42.6366, 105
3, 13.6355, -10.8025, 25.3440, 134.1700, -8.3803, -4.7005, 105
4, -10.5197, -14.0743, 24.9108, 56.6352, 6.9165, 10.5511, 105
5, 13.0277, -11.5610, 32.2578, -85.5758, 50.5749, 46.8799, 105
6, -10.7326, -14.3916, 34.2111, -5.7422, 81.8598, -6.1355, 105
7, 1.1991, -17.6481, 36.8306, -76.9961, -75.3729, -8.1919, 105
1, 9.5912, -4.3734, 22.5195, 96.3058, 47.0680, -49.6417, 138
2, -9.6436, -6.6658, 21.8822, 105.5884, 53.0154, 42.5835, 138
3, 13.6301, -10.8082, 25.3456, 134.1610, -8.4885, -4.7921, 138
4, -10.5457, -14.1074, 24.8944, 56.6755, 6.8189, 10.5639, 138
5, 13.0208, -11.5667, 32.2622, -85.5775, 50.6299, 46.9067, 138
6, -10.7858, -14.4951, 34.1714, -3.6130, 81.7551, -4.0382, 138
7, 1.1572, -17.7224, 36.8124, -77.7650, -75.2262, -7.4790, 138
1, 9.5922, -4.3627, 22.5236, 96.3434, 47.0716, -49.6449, 168
2, -9.6437, -6.6619, 21.8834, 105.6051, 53.0338, 42.6269, 168
3, 13.6297, -10.7908, 25.3529, 134.2285, -8.5019, -4.8109, 168
4, -10.5410, -14.0933, 24.9025, 56.6549, 6.8830, 10.5607, 168
5, 13.0291, -11.5496, 32.2647, -85.5180, 50.6177, 46.8856, 168
6, -10.7641, -14.4404, 34.1927, -4.7215, 81.8205, -5.1158, 168
7, 1.1890, -17.6809, 36.8240, -77.4016, -75.3213, -7.8370, 168
1, 9.5915, -4.3605, 22.5291, 96.3595, 47.0180, -49.6581, 195
2, -9.6482, -6.6642, 21.8819, 105.5457, 53.0163, 42.5839, 195
3, 13.6324, -10.7916, 25.3546, 134.2629, -8.5997, -4.8750, 195
4, -10.5486, -14.1117, 24.8925, 56.6609, 6.8070, 10.5820, 195
5, 13.0236, -11.5638, 32.2675, -85.4913, 50.6881, 46.9395, 195
6, -10.8050, -14.4884, 34.1703, -3.6393, 81.7325, -4.0199, 195
7, 1.1614, -17.7264, 36.8160, -77.8978, -75.2313, -7.4077, 195
1, 9.5906, -4.3550, 22.5339, 96.4004, 47.0097, -49.6747, 222
2, -9.6435, -6.6566, 21.8838, 105.5212, 53.0287, 42.6031, 222
3, 13.6387, -10.7746, 25.3591, 134.3423, -8.6273, -4.8725, 222
4, -10.5399, -14.0943, 24.9009, 56.6298, 6.8605, 10.5788, 222
5, 13.0257, -11.5470, 32.2745, -85.4243, 50.6513, 46.9420, 222
6, -10.7575, -14.4317, 34.1966, -4.8261, 81.8573, -5.2065, 222
7, 1.1726, -17.6961, 36.8232, -77.6850, -75.3092, -7.5972, 222
1, 9.5921, -4.3563, 22.5379, 96.4158, 46.9702, -49.6992, 249
2, -9.6384, -6.6582, 21.8828, 105.4568, 52.9858, 42.5431, 249
3, 13.6400, -10.7792, 25.3625, 134.3688, -8.6665, -4.9485, 249
4, -10.5481, -14.1056, 24.8885, 56.6203, 6.7647, 10.5669, 249
5, 13.0309, -11.5598, 32.2740, -85.3816, 50.7417, 47.0028, 249
6, -10.7826, -14.4800, 34.1789, -3.6812, 81.7821, -4.0476, 249
7, 1.1666, -17.7343, 36.8122, -77.9997, -75.1984, -7.3478, 249
1, 9.5958, -4.3531, 22.5393, 96.4329, 46.9862, -49.7204, 276
2, -9.6298, -6.6523, 21.8831, 105.4204, 52.9815, 42.5271, 276
3, 13.6432, -10.7714, 25.3678, 134.4236, -8.6563, -4.9613, 276
4, -10.5382, -14.0875, 24.8936, 56.6007, 6.8015, 10.5455, 276
5, 13.0288, -11.5437, 32.2808, -85.2969, 50.7011, 47.0377, 276
6, -10.7645, -14.4370, 34.1907, -4.5433, 81.8217, -4.8973, 276
7, 1.2013, -17.7134, 36.8180, -77.6060, -75.2683, -7.7300, 276
1, 9.5981, -4.3592, 22.5399, 96.4020, 46.9927, -49.7716, 303
2, -9.6264, -6.6534, 21.8814, 105.3742, 52.9408, 42.4468, 303
3, 13.6501, -10.7780, 25.3677, 134.4246, -8.6820, -4.9648, 303
4, -10.5344, -14.0970, 24.8863, 56.6300, 6.7197, 10.5398, 303
5, 13.0325, -11.5607, 32.2806, -85.2785, 50.7376, 47.0565, 303
6, -10.7786, -14.4761, 34.1737, -3.7463, 81.7490, -4.1268, 303
7, 1.1921, -17.7515, 36.8078, -77.8523, -75.2120, -7.4617, 303
1, 9.5983, -4.3678, 22.5392, 96.3851, 47.0465, -49.8063, 337
